"DATE","LOCATION","ZONE...3","ZONE...4","TIME IN","TIME OUT","TOTAL SURVEY TIME","SPOT TIME","LATITUDE","LONGITUDE","DATATYPE","SPECIES_COMMON","SPECIES_SCIENTIFIC","OTHER SPECIES OF NOTE","SEX","TAGGED","NOTES","PICTURE","VIDEO","ADDITIONALNOTES","SHARKLIFE","DATA ENTRY BY:","CREW MEMBERS","DAY","MONTH","YEAR","OWNER","SITENUMBER","MAXN","WAYPOINT","CURRENT (KM/H)","CURRENT DIRECTION","DEPTH","SST","BST","SWELL (M)","VISABILITY (M)","SUBSTRATE TYPE","DEPLOYMENT TIME","RETRIEVAL TIME","SOAK TIME","VIDEO FOLDER REFERENCE","BOAT WAYPOINT","BOTTOM TEMP","REEF NAME","VIDEO REFERENCE","...15","CLOUD COVER (%)"
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.522177,32.689124,"BRUV",NA,"Taeniura meyeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B08",0,NA,"0.67","SW>NE",17.3,22.4,NA,1.9,15,"reef and sand",1899-12-31 08:38:00,1899-12-31 09:42:00,1899-12-31 01:04:00,"A01B08_10.07.2021",18,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.522177,32.689124,"BRUV",NA,"Triaenodon obesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B08",1,NA,"0.67","SW>NE",17.3,22.4,NA,1.9,15,"reef and sand",1899-12-31 08:38:00,1899-12-31 09:42:00,1899-12-31 01:04:00,"A01B08_10.07.2021",18,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Carcharhinus amblyrhynchos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Carcharhinus humani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",NA,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Carchahinus limbatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",NA,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Dasyatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Galeocerdo cuvier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Himantura undulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Himantura jenkinsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Manta alfredi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Mobula kuhlii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Rhynchobatus djiddensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Taeniura meyeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",0,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"10.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.523176,32.69263,"BRUV",NA,"Triaenodon obesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2021,"SHARKLIFE","A01B09",NA,NA,"0.71","SW>NE",28,22.6,NA,1.9,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B09_10.07.2021",19,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Carcharhinus amblyrhynchos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Carcharhinus humani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",1,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Carchahinus limbatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Dasyatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Galeocerdo cuvier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Himantura undulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Himantura jenkinsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Manta alfredi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Mobula kuhlii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Rhynchobatus djiddensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Taeniura meyeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51646,32.68236,"BRUV",NA,"Triaenodon obesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B10",0,NA,"0.43","NW>SE",15.2,21.9,NA,1.4,15,"sand",1899-12-31 08:40:00,1899-12-31 09:43:00,1899-12-31 01:03:00,"A01B10_16.07.2021",26,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Carcharhinus amblyrhynchos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Carcharhinus humani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Carchahinus limbatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Dasyatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Galeocerdo cuvier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Himantura undulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Himantura jenkinsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Manta alfredi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Mobula kuhlii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Rhynchobatus djiddensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Taeniura meyeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51788,32.68883,"BRUV",NA,"Triaenodon obesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B11",0,NA,"0.26","N>SE",16,22.3,NA,1.4,15,"reef and sand",1899-12-31 08:48:00,1899-12-31 09:50:00,1899-12-31 01:02:00,"A01B11_16.07.2021",27,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Carcharhinus amblyrhynchos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Carcharhinus humani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Carchahinus limbatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Dasyatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Galeocerdo cuvier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",1,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Himantura undulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Himantura jenkinsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Manta alfredi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Mobula kuhlii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Rhynchobatus djiddensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Taeniura meyeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"16.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.51987,32.69451,"BRUV",NA,"Triaenodon obesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2021,"SHARKLIFE","A01B12",0,NA,"0.4","N>S",31,22.4,NA,1.4,15,"reef and sand",1899-12-31 08:57:00,1899-12-31 09:59:00,1899-12-31 01:02:00,"A01B12_16.07.2021",28,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Carcharhinus amblyrhynchos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Carcharhinus humani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",1,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Carchahinus limbatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Dasyatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Galeocerdo cuvier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Himantura undulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Himantura jenkinsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Manta alfredi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Mobula kuhlii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Rhynchobatus djiddensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Taeniura meyeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
"11.07.2021",NA,NA,NA,NA,NA,NA,NA,-27.511105,32.685041,"BRUV",NA,"Triaenodon obesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,2021,"SHARKLIFE","A01B13",0,NA,"0.52","N>SE",16,22.2,NA,1.3,10,"sand",1899-12-31 08:36:00,1899-12-31 10:02:00,1899-12-31 01:26:00,"A01B13_11.07.2021",23,NA,NA,NA,NA,NA
