"SHARKID","DATE","SIGHTING","SPECIES_SCIENTIFIC","SPECIES_COMMON","DAY","MONTH","YEAR","OWNER","DATATYPE","LATITUDE","LONGITUDE"
2010091406,2011-07-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091701,2010-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091701,2011-10-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091702,2010-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010091801,2010-09-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092201,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092202,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092202,2011-06-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092202,2011-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2010-11-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2010-12-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2011-02-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2011-02-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2011-02-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2011-02-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2011-02-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2011-02-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092203,2011-03-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092204,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092204,2011-04-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092204,2011-05-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092204,2011-05-02,1,"CARCHARODON CARCHARIAS","WHITE SHARK","02","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092204,2011-06-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092204,2011-09-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092205,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092205,2011-04-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092205,2011-07-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092205,2011-09-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092206,2010-09-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092206,2011-04-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092206,2011-04-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092206,2011-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092206,2011-05-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092401,2010-09-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092401,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092401,2010-09-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092501,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092502,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092502,2010-09-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092502,2010-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092502,2010-10-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092502,2011-10-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092503,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092503,2011-04-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092503,2011-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092504,2010-09-25,1,"CARCHARODON CARCHARIAS","WHITE SHARK","25","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092601,2010-09-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092602,2010-09-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092602,2011-06-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2010-09-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2010-09-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2010-11-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2010-12-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2010-12-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2010-12-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2011-03-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2011-03-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2011-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2011-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2011-10-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2011-10-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2011-10-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092801,2011-10-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092802,2010-09-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092803,2010-09-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092803,2010-09-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092804,2010-09-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092804,2011-06-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092901,2010-09-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010092901,2011-03-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010093001,2010-09-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010093001,2011-05-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010093001,2011-06-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010093002,2010-09-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","09","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010093002,2011-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100101,2010-10-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100103,2010-10-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100104,2010-10-01,1,"CARCHARODON CARCHARIAS","WHITE SHARK","01","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100104,2010-11-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100104,2010-11-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100104,2011-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100301,2010-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100301,2011-06-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100901,2010-10-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100901,2011-10-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100902,2010-10-09,1,"CARCHARODON CARCHARIAS","WHITE SHARK","09","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100902,2010-11-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100902,2011-10-16,1,"CARCHARODON CARCHARIAS","WHITE SHARK","16","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010100902,2011-10-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101401,2010-10-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101401,2010-10-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101401,2011-10-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101401,2011-10-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101401,2011-10-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101401,2011-11-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101701,2010-10-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101701,2011-02-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101701,2011-02-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101701,2011-03-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101701,2011-03-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101701,2011-03-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101701,2011-09-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010101701,2011-11-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010102601,2010-10-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010102602,2010-10-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010102602,2010-11-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010102602,2011-01-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010102602,2011-06-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010102901,2010-10-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","10","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010102901,2011-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010110601,2010-11-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010110801,2010-11-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010110802,2010-11-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010110802,2011-01-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111101,2010-11-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111101,2011-05-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111101,2011-08-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","08","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111101,2011-09-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111101,2011-10-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111101,2011-10-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111501,2010-11-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111501,2011-05-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111501,2011-06-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","06","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111502,2010-11-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111502,2011-11-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111701,2010-11-17,1,"CARCHARODON CARCHARIAS","WHITE SHARK","17","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111701,2011-04-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111701,2011-12-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","12","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111801,2010-11-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111801,2011-07-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","07","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111801,2011-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111802,2010-11-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111803,2010-11-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010111804,2010-11-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010112301,2010-11-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010112302,2010-11-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010112302,2010-11-28,1,"CARCHARODON CARCHARIAS","WHITE SHARK","28","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010112901,2010-11-29,1,"CARCHARODON CARCHARIAS","WHITE SHARK","29","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010112901,2010-11-30,1,"CARCHARODON CARCHARIAS","WHITE SHARK","30","11","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120401,2010-12-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120401,2011-01-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120401,2011-09-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","09","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120401,2011-10-03,1,"CARCHARODON CARCHARIAS","WHITE SHARK","03","10","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120401,2011-11-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","11","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120601,2010-12-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120601,2011-01-15,1,"CARCHARODON CARCHARIAS","WHITE SHARK","15","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120801,2010-12-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120801,2010-12-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010120801,2010-12-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2010-12-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","12","2010","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-01-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-01-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-01-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-01-24,1,"CARCHARODON CARCHARIAS","WHITE SHARK","24","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-02-12,1,"CARCHARODON CARCHARIAS","WHITE SHARK","12","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-02-14,1,"CARCHARODON CARCHARIAS","WHITE SHARK","14","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-02-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-03-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-03-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-03-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-03-22,1,"CARCHARODON CARCHARIAS","WHITE SHARK","22","03","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-04-04,1,"CARCHARODON CARCHARIAS","WHITE SHARK","04","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2010122701,2011-04-05,1,"CARCHARODON CARCHARIAS","WHITE SHARK","05","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011010601,2011-01-06,1,"CARCHARODON CARCHARIAS","WHITE SHARK","06","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011010703,2011-01-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011010703,2011-01-08,1,"CARCHARODON CARCHARIAS","WHITE SHARK","08","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011010703,2011-05-11,1,"CARCHARODON CARCHARIAS","WHITE SHARK","11","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011010703,2011-05-13,1,"CARCHARODON CARCHARIAS","WHITE SHARK","13","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011010703,2011-05-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","05","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011011901,2011-01-19,1,"CARCHARODON CARCHARIAS","WHITE SHARK","19","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012002,2011-01-20,1,"CARCHARODON CARCHARIAS","WHITE SHARK","20","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012002,2011-01-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012002,2011-04-18,1,"CARCHARODON CARCHARIAS","WHITE SHARK","18","04","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012101,2011-01-21,1,"CARCHARODON CARCHARIAS","WHITE SHARK","21","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012301,2011-01-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012301,2011-02-07,1,"CARCHARODON CARCHARIAS","WHITE SHARK","07","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012302,2011-01-23,1,"CARCHARODON CARCHARIAS","WHITE SHARK","23","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012702,2011-01-27,1,"CARCHARODON CARCHARIAS","WHITE SHARK","27","01","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
2011012702,2011-02-26,1,"CARCHARODON CARCHARIAS","WHITE SHARK","26","02","2011","ANDREOTTI","BOATSIGHTING",-34.676456,19.408877
