"SHARKNAME","SHARKSEX_TRACKNUMBER","DATE","TIME","BOAT","LATITUDE","LONGITUDE","HABITAT_TYPE","OWNER","DATATYPE","DAY","MONTH","YEAR","SPECIES_COMMON","SPECIES_SCIENTIFIC"
"LORI","WSF3 T1",2010-11-22,1899-12-31 09:10:00,NA,-34.62413333,19.41861667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 09:15:00,NA,-34.6228,19.43298333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 09:20:00,NA,-34.62258333,19.4011,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 09:25:00,NA,-34.62105,19.42401667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 09:35:00,NA,-34.6255,19.4255,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 09:45:00,NA,-34.62646667,19.42121667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 09:55:00,NA,-34.62383333,19.41786667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:00:00,NA,-34.62266667,19.4175,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:05:00,NA,-34.62131667,19.4178,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:10:00,NA,-34.62061667,19.4178,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:15:00,NA,-34.61881667,19.41746667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:20:00,NA,-34.62096667,19.4161,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:25:00,NA,-34.6222,19.41605,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:30:00,NA,-34.62206667,19.41705,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:35:00,NA,-34.62408333,19.41775,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:40:00,NA,-34.62395,19.41928333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:45:00,NA,-34.62005,19.41986667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:50:00,NA,-34.61778333,19.41866667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 10:55:00,NA,-34.61748333,19.41803333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:00:00,NA,-34.61893333,19.41715,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:05:00,NA,-34.61878333,19.42018333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:10:00,NA,-34.62071667,19.42113333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:15:00,NA,-34.62071667,19.42203333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:20:00,NA,-34.62415,19.42111667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:25:00,NA,-34.62508333,19.41938333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:30:00,NA,-34.62406667,19.41946667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:40:00,NA,-34.62318333,19.42125,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:45:00,NA,-34.6233,19.42118333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 11:55:00,NA,-34.62485,19.41941667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:00:00,NA,-34.62335,19.41893333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:05:00,NA,-34.6225,19.41893333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:10:00,NA,-34.62065,19.42008333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:15:00,NA,-34.6217,19.4192,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:20:00,NA,-34.62188333,19.4199,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:25:00,NA,-34.61965,19.41701667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:30:00,NA,-34.61945,19.4155,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:35:00,NA,-34.6228,19.41676667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:40:00,NA,-34.62275,19.41743333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:45:00,NA,-34.6243,19.41776667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:50:00,NA,-34.6248,19.41976667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 12:55:00,NA,-34.62453333,19.42056667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:00:00,NA,-34.62523333,19.41981667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:05:00,NA,-34.62276667,19.42276667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:10:00,NA,-34.62208333,19.42208333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:15:00,NA,-34.62421667,19.41855,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:20:00,NA,-34.62561667,19.41953333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:30:00,NA,-34.62491667,19.42103333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:35:00,NA,-34.62405,19.42053333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:45:00,NA,-34.62445,19.41996667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:50:00,NA,-34.6242,19.42008333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 13:55:00,NA,-34.6242,19.41885,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:00:00,NA,-34.62246667,19.42058333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:05:00,NA,-34.62486667,19.42195,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:10:00,NA,-34.62375,19.42041667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:15:00,NA,-34.62273333,19.42026667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:20:00,NA,-34.62208333,19.41946667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:25:00,NA,-34.62351667,19.41998333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:30:00,NA,-34.62268333,19.4205,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:35:00,NA,-34.62196667,19.41955,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:40:00,NA,-34.62136667,19.41571667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:45:00,NA,-34.62233333,19.4169,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:50:00,NA,-34.6234,19.41836667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 14:55:00,NA,-34.62316667,19.41973333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:00:00,NA,-34.62295,19.42046667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:05:00,NA,-34.62251667,19.42046667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:15:00,NA,-34.6227,19.42038333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:20:00,NA,-34.6227,19.41921667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:25:00,NA,-34.62358333,19.41905,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:30:00,NA,-34.62296667,19.42043333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:40:00,NA,-34.6247,19.42145,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:45:00,NA,-34.62413333,19.42,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 15:50:00,NA,-34.62413333,19.41886667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 16:00:00,NA,-34.62333333,19.41968333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 16:05:00,NA,-34.62515,19.4216,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 16:10:00,NA,-34.62508333,19.42148333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 16:15:00,NA,-34.6247,19.4209,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 16:20:00,NA,-34.62346667,19.41986667,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T1",2010-11-22,1899-12-31 16:25:00,NA,-34.62163333,19.42008333,"INS SB","TOWNER","ACOUSTICTAG","22","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:05:04,"x",-34.633,19.42464,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:10:00,"x",-34.63328,19.42427,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:15:00,NA,-34.63324,19.42427,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:20:00,NA,-34.63331,19.42389,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:25:10,"x",-34.63311,19.42428,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:30:04,"x",-34.63319,19.42405,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:35:01,"x",-34.63315,19.42417,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:40:51,NA,-34.63307,19.42444,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:45:14,"x",-34.63321,19.42438,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:50:01,NA,-34.63333,19.42421,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:55:02,"x",-34.63343,19.42466,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T2",2010-11-27,1899-12-31 13:59:16,"x",-34.6331,19.42404,"INS PR","TOWNER","ACOUSTICTAG","27","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:15:00,NA,-34.66885,19.42485,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:20:09,NA,-34.66908,19.42508,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:25:12,NA,-34.66798,19.42722,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:30:06,NA,-34.66621,19.43242,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:35:01,NA,-34.66188,19.43416,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:40:01,NA,-34.66048,19.43603,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:45:00,NA,-34.66012,19.43715,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:49:57,NA,-34.65853,19.44125,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 08:55:08,NA,-34.65583,19.44168,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:00:05,NA,-34.65274,19.43899,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:05:02,NA,-34.65117,19.4368,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:10:02,NA,-34.65074,19.43613,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:15:01,NA,-34.64729,19.43424,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:20:02,NA,-34.64444,19.43237,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:24:59,NA,-34.6431,19.42937,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:29:59,NA,-34.64125,19.42686,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:34:55,NA,-34.64105,19.42564,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:40:01,NA,-34.63832,19.42425,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:44:57,"x",-34.63711,19.42252,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:49:35,NA,-34.63684,19.42396,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 09:55:05,NA,-34.63676,19.42308,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:04:55,NA,-34.63654,19.42154,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:10:04,NA,-34.63708,19.42153,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:14:58,"x",-34.63683,19.4229,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:20:00,NA,-34.63692,19.42348,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:25:00,NA,-34.6376,19.42731,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:34:59,NA,-34.63651,19.4237,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:40:01,NA,-34.63638,19.42408,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:45:01,NA,-34.63667,19.42334,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:50:00,NA,-34.63668,19.42261,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 10:55:03,"x",-34.63638,19.42204,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:00:01,"x",-34.63638,19.42198,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:05:00,"x",-34.63639,19.42205,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:09:57,"x",-34.6366,19.4222,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:15:02,"x",-34.63685,19.42162,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:20:01,"x",-34.63684,19.42185,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:25:01,"x",-34.63682,19.42189,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:30:00,"x",-34.63641,19.42208,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:35:00,"x",-34.63652,19.42251,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:39:57,"x",-34.63632,19.42332,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 11:45:24,"x",-34.6363,19.42273,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 12:04:59,"x",-34.63777,19.42405,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
"LORI","WSF3 T3",2010-11-30,1899-12-31 12:10:00,NA,-34.63776,19.42416,"INS PR","TOWNER","ACOUSTICTAG","30","11","2010","WHITE SHARK","CARCHARODON CARCHARIAS"
